image_name,ori_qualityscore,res_qualityscore
00136_01,3.567569129170664,17.209428461803867
00417_01,6.203082186779142,16.69709323025981
00718_01,-7.818658574697253,2.8407157827290064
00720_01,-1.5525333507105472,5.45865926591577
00746_01,21.09277203614144,16.583946123515688
00802_01,17.330418460186337,21.30156557342579
00833_01,5.491060502452882,4.221938407890747
00836_01,-2.563556303162528,1.0762623846972872
00875_01,9.755889820852616,15.206679858722367
01007_01,7.937254235124641,10.198685823394811
01204_01,12.939962059507451,8.306010990598992
01282_01,10.47379803380656,-4.6259085066706405
01283_01,16.58449827791773,2.78353194755843
01604_01,3.843456603940325,11.409398399540436
01705_01,19.92890385574887,13.524784335494786
01892_01,6.676343029366734,2.2661503806604912
02322_01,14.254573235586776,14.689048167133336
02432_01,12.720429349923705,4.672022806444005
02469_01,0.08804079449950564,6.349735064555006
02555_01,-3.5530057262790535,7.4994888710049
02598_01,10.409044787761985,1.2018018189041584
03010_01,-5.977184994932742,-4.285746542526482
03038_01,11.859344180124339,8.994524970366541
03235_01,2.3420457721681203,1.1724068360882427
03319_01,-0.8664562571641738,11.929992441460485
03633_01,7.910836771340399,-0.4872542357591385
03786_01,9.176749611736994,9.953315642764977
04069_01,17.41845736589991,6.953733379572412
04107_01,12.752806114577055,8.933202830173826
04219_01,8.139435249609136,9.309330099069797
04535_01,25.0219578828015,17.192195445277406
04577_01,23.40732527370605,17.532171625195787
04807_01,13.500448040801388,7.076808088717115
04919_01,-11.543249747427609,4.116090417386175
04975_01,14.072670153785538,1.8772155244242583
05145_01,4.32502167713821,12.087160583149029
05622_01,9.97823129985747,13.453602935245016
05639_01,22.63046824805801,5.8152440496971565
05676_01,17.706267605245074,15.51594586803455
05949_01,6.595693482856376,16.050982268837146
06000_01,-3.9491850645790976,2.1496580594125305
06025_01,7.9029764891601815,16.70783463054633
06104_01,13.462199845918661,6.393002342131894
06157_01,3.552058322956981,1.0709148059374627
06204_01,11.770164956310254,7.428135063424037
06471_01,-4.17632939666467,10.048451145210805
06784_01,28.294497451210162,13.947038761916104
06869_01,11.095329115697012,4.200338543378024
07800_01,18.97439050145678,8.74198600033182
07838_01,4.451361755349666,8.3757418703145
07935_01,5.296653436547871,17.21572746162812
08321_01,4.8059553986024355,4.991702711592524
08552_01,6.623459700636971,19.85091954146057
09037_01,25.198369433532292,16.77234285803044
09132_01,4.65890347344461,19.86143694409222
09577_01,9.517766584148347,16.047988604755773
09620_01,3.5573017477554174,0.5634807063473488
09717_01,21.597827208716552,8.211960608797057
09769_01,15.516823579900091,8.333500192853506
10243_01,3.162127805001404,11.259909670503788
10409_01,12.321360874253145,7.296108813601535
10430_01,16.372108008856998,14.093055226403266
10656_01,8.01045445945121,3.289916547984234
10765_01,3.980530351145461,11.778972148653082
10823_01,13.059322068384944,-2.163720595813089
10856_01,12.113893963624463,6.942323972560388
11093_01,14.347187714477371,5.755211853992563
11218_01,12.409088539611588,8.709386105225093
11272_01,12.378886284470667,12.596202045518993
11412_01,-0.24875169620068505,4.310185785933953
11485_01,0.6398088991677184,-0.39866440751418963
11525_01,-0.8944218469173677,-5.11611430098597
11710_01,0.7681758216784544,-0.6159689649965969
11952_01,26.209792861356362,20.58517251719988
12329_01,16.93370462470793,10.15280427441698
12469_01,11.622538248978543,7.23265348324648
12631_01,35.00078618688721,-1.8231733654002085
12677_01,8.975414377799183,27.835104255992604
12839_01,2.951164592091885,-6.657481666293194
12999_01,25.94529909382979,3.8245574732356715
13410_01,14.764164487674037,13.568593345784478
13480_01,44.455425136288426,44.128859471688855
13636_01,32.00689727448841,24.716142721984937
13743_01,26.59282280525369,23.022321932355084
14237_01,0.2927028933021063,6.1718085227859945
14818_01,15.514455491244775,9.632658893659908
14822_01,3.809766425718948,19.156016425289607
14839_01,0.9334887532635037,7.240420056421584
15039_01,2.6703867676829702,5.487807846156869
15040_01,0.2152902532241967,4.95174084600032
15191_01,3.584398938561634,-3.0145980194023707
15197_01,-0.22285669366104344,1.2313059880524122
15223_01,10.311493601753881,6.753160433107695
15278_01,11.6001044583588,8.166331628737765
15361_01,0.37983703691654114,5.06933559584192
15469_01,3.0805332965879586,-14.011502948758135
16279_01,20.3940571782517,16.695246498074738
16316_01,3.3959120975581243,14.600897205846394
16478_01,11.946980916545016,2.040194639461191
16788_01,9.47823312693285,14.971064803232451
16974_01,2.0720581962836775,1.1501914023059214
17027_01,13.800915621193752,6.390280335083702
17057_01,17.467361401229113,13.129705536609066
17278_01,4.188294560595494,10.313124937793049
17668_01,19.47150545409042,20.357200650281555
17695_01,10.425540642160826,0.6012684400764954
17777_01,20.004077991426897,18.188139119554393
18019_01,9.186684005591559,10.916667764623156
18078_01,3.7652915437776926,9.612152937935633
18099_01,18.538119916073782,9.610400443960742
18325_01,8.995230835237152,11.94967683327397
18419_01,15.133834685977234,11.679421416191843
18893_01,-2.995341133957396,8.264215860795929
18917_01,-0.883025236446116,13.782103071101886
19010_01,4.973501093066687,5.997626848605222
19049_01,15.284228461401852,0.6649186013915767
19110_01,4.578922508582053,8.306271863275327
19139_01,9.381120657197556,4.832661461393144
19236_01,8.11549198142788,7.82727717968757
19671_01,-3.0076524093942965,13.4693568297549
19689_01,10.073066622185223,5.736637315809588
19745_01,26.185339574546646,18.318604968752737
19944_01,20.167566605255928,16.274728202432897
19969_01,6.399458237921721,4.229228817815937
20404_01,15.07880945050303,15.685006730895765
20429_01,7.669764419683901,5.88645565338922
20676_01,14.885571164775087,6.5442983283917044
20694_01,13.179414252817509,13.719966151823513
20861_01,15.159286511247927,4.214251096596826
20948_01,-0.33898580029054415,1.8652548722527342
21451_01,9.283601393888802,21.461422291959906
21502_01,10.07167415613182,12.38969110519892
21540_01,-7.745955035655385,5.781603313414706
21729_01,27.27491053876801,9.106107417881475
22001_01,24.06542341796066,21.909570383589056
22082_01,5.413595998933687,12.813654559133255
22135_01,10.29910460732546,11.288837591006853
22197_01,17.760798118470547,10.579211361026609
22198_01,-6.067841156767855,8.414579819569639
22264_01,14.421403403843073,7.077517455631067
22287_01,9.819203544543797,8.543204286754843
22447_01,20.27994285305701,10.900638937814591
22662_01,-1.0328650491466362,-3.806837016552578
22677_01,1.3683459156128208,5.615470905041406
22785_01,23.083659286241158,4.141260742832372
22807_01,3.234892389278542,-2.8769479733166747
22808_01,16.985544518791897,14.886973995733541
23107_01,11.731832512498016,11.082057715918467
23222_01,10.423500855543551,14.379233813084028
23722_01,3.2196532022075814,14.271381251293263
23841_01,7.102672233540233,22.276385942912697
23909_01,6.060689593148226,10.043910861164449
24021_01,-0.11786967901880985,5.245612934521404
24347_01,3.758790140513696,-8.234025679817165
24576_01,7.085814545970351,-3.422860462118166
24666_01,-10.657158261089108,3.1060154265928475
24888_01,8.748650278998383,13.16159649681694
25015_01,6.1691786236681025,22.627752700454806
25030_01,4.056195119506327,1.4939666505259481
25524_01,3.83195025022016,4.136660292914343
25545_01,19.272928707261002,4.386305163109881
25555_01,4.225168539356531,18.321180715689906
25596_01,13.845792149763469,7.150534554124164
25611_01,4.449078255545231,12.252243504024335
26065_01,-1.796050618583564,7.180046327675512
26176_01,7.912036698100195,7.961494596358847
26554_01,8.740524900276085,8.19836079061335
26639_01,2.011948306469179,3.4855564355263766
27003_01,-2.5021604988500314,8.621495681767982
27136_01,3.6982929902872854,12.057723537118335
27205_01,16.960201231390414,4.059904772476642
27376_01,8.573194274330575,5.687152713218751
27431_01,16.602904773327595,20.702658357201102
27790_01,4.467547704640623,-4.3235868002558675
27933_01,13.369085520304196,5.350129868488892
28059_01,5.678477909904217,4.949086158554877
28167_01,5.777510388212676,9.4486049612145
28322_01,11.859691838975067,3.2058545748294307
28696_01,4.736391922833235,-4.001046474966216
28964_01,-1.8626439599622984,18.275955713191223
29159_01,14.40017136375431,22.631656149631084
29291_01,13.336097125828559,9.708674574129049
29350_01,6.430516376476788,4.531542448513022
29554_01,-3.2279379985959906,-2.273037790555037
30036_01,24.111052369898374,10.204061975716257
30198_01,1.5458541274117295,20.753702965611495
30285_01,1.7379864706232127,18.223456925264344
30353_01,17.094990765194524,16.222448846889023
30523_01,9.588729133177111,13.525759647410695
30899_01,1.6508716900007983,7.994298813547374
31280_01,1.011064108512727,9.349195150678241
31411_01,2.39689937491616,0.28519475688275975
31450_01,16.954947442881775,11.481448014731171
32047_01,14.983513104847333,10.521226907316958
32096_01,18.845384139305537,15.599386532021498
32140_01,19.07249714969177,1.4256879362552297
32230_01,37.74294238152831,17.286066752037954
32414_01,18.315268891463887,14.196313457083392
32509_01,14.608907301030598,11.387777241116368
32727_01,1.6722419905953245,7.139962016037856
32976_01,17.257060727582115,17.559050785896915
33089_01,3.945187117893255,15.211361766421845
33395_01,9.783513572990472,11.31319657921253
33665_01,23.705013784794886,13.329487908938944
33860_01,8.455354543223592,0.9545353308436404
33873_01,17.10561234226222,19.087613894769987
33947_01,8.484247100144984,16.627417418521503
34038_01,10.62976768453106,25.755379300065073
34099_01,18.292575343282778,16.53951332129938
34202_01,20.03993452970073,13.917783929360297
34240_01,13.689925242603266,32.88536646885902
34256_01,23.2344315729558,18.85864950574839
34452_01,8.61646252407931,4.899796290767739
34518_01,23.231852799862594,15.266297433842482
34579_01,15.297263454737248,17.93931671436539
34831_01,18.97501700898826,26.142195824491722
35042_01,1.0289793600754535,0.05749350797336206
35483_01,-0.49694980046743353,-12.183584327458021
35692_01,2.119578081125809,5.4254631248466865
36124_01,23.763526372888435,16.42079652090112
36227_01,27.95422940607679,11.530900306604138
36291_01,-6.994013146016215,5.750233505221075
36776_01,1.1457535132782084,0.4114133038006855
38056_01,18.39004316915245,13.09555744452527
38410_01,10.476229682692605,2.2561649228194653
38508_01,14.883451246009002,13.245323691925108
38530_01,4.303636848327727,14.684801489060277
38808_01,19.130190393674155,10.026233389775797
39020_01,5.8346694185695185,6.967612422387873
39096_01,8.286591788651634,2.1121929512410986
39099_01,2.4537599196382587,10.202602719381133
39495_01,9.550869131296366,1.0925345793292252
39510_01,11.681753017482464,22.583244192934984
39940_01,-4.1955683341699626,13.030666810714337
40007_01,-0.5784704728003192,10.099966689849765
40294_01,28.99222873843766,9.486130798090898
40387_01,8.508844312828586,25.251824746326832
40516_01,22.475083164599226,13.526307983460327
40536_01,1.5665666763879642,8.595298015415636
40553_01,-12.724251988255588,-1.5946939368208461
40898_01,17.94724541192508,17.69752202499589
41017_01,12.620121744682564,0.7952386342712714
41069_01,-0.49949829053153394,-1.983726915831454
41210_01,18.160824386674534,26.735354275560525
41231_01,6.681188289629489,7.783514775793805
41954_01,1.119684993097593,9.28223501629563
42050_01,28.971464519514797,14.228556154603638
42076_01,-1.3242430622946415,-3.4525759429340326
42437_01,10.857669363812846,9.302108366096803
42510_01,-2.3642538926201553,-7.888449551673176
42567_01,31.81204313040959,20.322793229027837
43195_01,4.165397402337788,10.614862293393202
43217_01,22.13866519487746,3.2693414089283976
43330_01,13.869442926124037,10.532061163746533
43516_01,17.227575051180537,24.30528946711715
43521_01,1.7521826728157919,9.930111681196166
43696_01,-0.35684587858455075,10.06141669057476
43991_01,11.43761973897071,8.63199671001027
44076_01,21.024334412814454,12.32050329537239
44224_01,6.168758562419242,-1.0547452633694832
44446_01,1.2394491786011201,-4.873939300734179
44713_01,5.677518824584666,-2.0274148153405633
44954_01,14.176854099599808,14.305560161445072
45152_01,11.899642237106576,8.047153475343265
45166_01,16.82182372964391,15.576878218717155
45181_01,10.339891724234207,-2.985764874211128
45279_01,6.227919339516319,4.889122925245459
45310_01,12.896286794133488,21.909354427887905
45343_01,10.686965083871286,-0.5194991048336135
45377_01,6.543341648244763,7.903382320681857
46028_01,28.028901754782368,9.692682776969463
46149_01,1.5900606805692803,15.228967398032495
46190_01,1.3009226278327048,-8.473015054466856
46437_01,26.073560349759504,32.046247596048914
46476_01,12.573879875848405,6.420382304839876
46712_01,11.035076324263372,12.801918752787714
46743_01,5.235358456087141,14.481017780512019
46893_01,19.7579255905475,-1.212690988969058
46904_01,-4.376950395602449,4.106931451635404
47284_01,4.057828582591441,3.586111709539267
47316_01,12.890716212555475,1.6870921174799776
47349_01,5.481581913366739,1.1326965788836958
47494_01,13.923687921422442,3.4610929576689102
47563_01,20.152635939629107,7.5018559876120605
47589_01,18.417374139324096,28.145585845477825
47594_01,1.6405196290444053,5.813270812992954
47616_01,10.732347129020098,23.43023624383963
47648_01,7.774121296748348,7.05162359537448
47871_01,7.6745389240379325,0.5422430086241263
48082_01,7.019923107683979,5.0473440623042904
48242_01,1.9208062326788138,15.95866491063461
48631_01,7.057665173312415,23.976569568272538
48689_01,5.816581693395705,13.75432320993795
48751_01,-7.025546863678898,-4.749556758371938
48768_01,15.768579656269566,14.384631237558409
48785_01,30.440742112539823,22.088668679303368
48981_01,-5.5203110971559965,-0.15684849459788097
49055_01,-0.9096679403766359,-1.4955346816299482
49854_01,5.746867595740326,4.799848272194225
49874_01,4.942160853453032,3.2114778557146053
50231_01,12.702131291273616,8.133300883560736
50326_01,-4.631578874762937,-0.24494312623929204
50373_01,1.9115281924881344,6.726512826523134
50621_01,3.589867799339771,2.1456520429955788
50803_01,15.763354932289957,10.082407240584274
51094_01,1.5088407323924855,7.15212654592105
51534_01,-9.57776090894825,-1.4193004978417605
51790_01,3.3688890965921416,10.40399902016074
52390_01,7.8083969667675035,9.030205171257279
52441_01,-6.600487822427027,1.9739207897094673
52454_01,13.605370864318246,6.411762908966551
53018_01,-9.251947264113397,-2.220287669988039
53416_01,5.116493955197683,8.472485462644926
53583_01,15.753664356465805,17.414910777971016
53677_01,5.4873167645000365,10.605304724117303
53801_01,1.8625918929528495,3.700080026861059
53846_01,12.157384735286058,18.76805610188896
54119_01,11.355811653078234,18.603205365680395
54446_01,18.245579645019546,-0.4946377758281244
54670_01,-11.820059032331557,-5.077880163248466
54671_01,9.444848326136452,13.370767881448927
54842_01,5.223715061536467,11.652309611347476
54866_01,-0.9980112939732919,3.3767013021757464
55301_01,9.30118504840138,9.735718456079411
55506_01,8.95635518161393,6.810529828052012
55556_01,5.8554798607382,15.12170253902238
55607_01,6.238104021322755,12.951730647471862
55802_01,-0.4960884229878104,9.04083805833622
55874_01,21.31326519032629,12.97951689869032
55948_01,4.259449538425969,-2.322570602219031
56063_01,26.207652596987003,14.852177679573714
56258_01,15.516474968210986,12.310449415781108
56833_01,9.729052827173831,-2.40494663748521
56889_01,3.1861457437181286,4.183520095546868
56941_01,-6.627749796575046,4.4052646906690995
57260_01,-0.9596666248981194,12.515150673763031
57418_01,-1.5102770145943225,-7.679486595187001
57442_01,3.81539477205294,15.38075357590239
57599_01,2.9135696920471617,6.1775989132359825
58033_01,-17.781121656596753,-9.922835341113029
58489_01,8.860103940071184,19.83753453270421
58636_01,15.77608433147131,6.934753169539107
58766_01,13.266094877433346,12.42481813059905
58805_01,8.141262150789515,22.35875694869023
58970_01,9.810967133946036,24.023978709128727
59077_01,-4.0820574879844855,-1.6165559162256216
59181_01,0.9302877446542368,-4.488852350306416
59271_01,-6.533484846498169,-15.124285705681388
59312_01,3.506867714362187,5.594167345923864
59489_01,6.2681861643198715,10.184684415689588
59589_01,15.576982490392396,5.784105517438519
59658_01,-3.1974697523709494,0.6556745689779007
59758_01,22.207681126413007,7.717093598794094
60015_01,15.237352630014442,16.748091863296253
60512_01,15.261601240363206,16.27694529083496
61464_01,21.11145744726909,22.022732471254216
61975_01,-5.15996203546004,5.010757784706556
62672_01,30.23038545826327,26.506689607736774
62919_01,18.478095207033988,13.98839590773477
63504_01,-2.2768632785381726,5.932370115505449
63535_01,-9.918960121278161,-6.903949185059247
63820_01,-8.124507315866737,14.324926611830023
63996_01,16.790294155564965,13.055810802680725
64239_01,4.832455604336673,-2.478637367227549
64496_01,-0.8694665753439779,1.7252581646590386
64594_01,13.418507412689422,12.78135734559143
64778_01,23.02543680749065,23.034780388627354
64920_01,6.431028300553834,8.759681093964645
65038_01,17.19076167290868,6.546687046102164
65306_01,-7.313850997052583,6.830405226796842
65531_01,14.229202602400704,17.427296767217484
66269_01,18.138847191712983,12.244513237978111
66570_01,9.826704762388744,18.814277682492587
