image_name,ori_qualityscore,res_qualityscore
00136,20.953436833398513,44.809658434085776
00417,11.978012734535781,15.405801402793458
00718,7.4553408042879425,9.143035927466343
00720,26.204077000134106,26.388120302331203
00746,22.296394460119217,44.64021928281781
00802,25.236931563320894,26.08456741352856
00833,11.326907525282621,32.58452917793451
00836,7.937918647878149,40.16453609225013
00875,19.23886219454286,36.1084485564281
01007,19.622751308618916,3.042976098789808
01204,16.89236030843935,25.09006027563109
01282,20.502495118143855,29.742443474817577
01283,27.761338475919246,20.42056272547015
01604,15.18753908721439,21.549350736515834
01705,16.84326931176733,29.759867994229893
01892,4.087130251929665,10.09462148482882
02322,30.785678513989723,38.773160089797415
02432,20.791237290900966,39.33062574192647
02469,11.175739351519127,25.239625412543063
02555,17.426501836465576,7.467288468231089
02598,11.5946210268431,17.57359068973787
03010,7.6245854293538,19.583592939840372
03038,24.862507305592516,18.98663505157967
03235,9.892388310242467,26.46656047240114
03319,16.4959009003845,24.68719597000515
03633,8.56263888872249,11.555410478028278
03786,16.08252374705077,-1.3693606994277445
04069,5.141950844573415,10.866306466024156
04107,21.844812154779078,15.715543401818849
04219,10.19029760699911,17.875773809573474
04535,11.29139707923079,6.5565517543711564
04577,27.48937205986769,31.513213399172372
04807,14.162164754854729,15.18151449305887
04919,-2.5897267905568526,42.50344698964872
04975,18.70577423926099,45.59214110183083
05145,17.200686473819673,17.386157008334266
05622,15.496175907566538,16.982313281790965
05639,10.73022241789667,-1.7140605851285784
05676,19.02705820275648,32.03301835036493
05949,7.726315482208946,-2.390746546554311
06000,8.312407417663593,16.591971839398497
06025,19.829410820980428,43.41582219076108
06104,23.062263295752217,33.76089435238677
06157,13.670346268418797,24.9942973527387
06204,27.049873124964478,78.41333938656302
06471,17.426010551852954,17.19811165586779
06784,25.339299421063828,20.594819740561633
06869,7.262383931027188,28.443250659859444
07800,28.787520764700133,27.37286515409832
07838,22.040472830889115,19.730292901115234
07935,16.015338319420806,16.28127592202779
08321,13.322928231219834,34.32291417775966
08552,11.48325165511605,31.30486035310409
09037,2.662345437202447,44.93091973478428
09132,9.89662510064565,-9.16467025865441
09577,16.36439307077896,16.582620109630028
09620,8.97158592477669,27.951775258988363
09717,26.85962520518214,7.4616729421829575
09769,22.517328420175062,28.886030923616175
10243,7.860256592496484,13.718391401353728
10409,27.75470009625164,35.87712185046607
10430,24.104058257514538,41.41029580691938
10656,12.979011089080899,17.03622307847715
10765,11.114667787456,2.143792642218358
10823,13.79572719927043,22.724111825857193
10856,15.324255845195097,10.23426386251478
11093,12.775521852208016,17.2516384051697
11218,26.792805964391817,22.08027524248925
11272,18.7755352336454,44.91571874237408
11412,14.415255083858682,21.838518144833046
11485,17.03025738476319,42.09296880356598
11525,12.815016775084331,1.9978196888899618
11710,6.132362482218781,30.57345464501745
11952,21.656978768245807,28.27923463935005
12329,19.364254524520533,3.2137546448263663
12469,5.899586959877951,32.39050176276359
12631,1.4620401872431046,-2.5509905399871116
12677,14.093694687751821,36.41024054019371
12839,1.3591480502641105,11.43494581023569
12999,14.020706485902082,20.96274266322277
13410,18.768425517101008,35.92093568026789
13480,46.94150008629296,43.330774623361975
13636,41.0874766411184,45.334221589616476
13743,49.975494740554126,53.48173103089991
14237,20.435550246318797,5.678755469671131
14818,25.130246979142925,32.850341711463756
14822,17.814957233467993,43.58924625824815
14839,16.55063534906955,38.1737162490667
15039,6.690918897326895,8.255998560659549
15040,13.506511798348555,18.15382024563766
15191,10.482251161783637,17.68208379334166
15197,16.062627903428933,21.997227573866866
15223,20.576810248267833,30.99681679062232
15278,21.478586276225627,30.878712977614867
15361,16.995027742800602,24.241264104734995
15469,15.483920212721927,14.447058204236754
16279,21.180110655194966,14.061324803518772
16316,16.768491275317132,17.18027295133342
16478,16.596396133849993,28.113881364470984
16788,21.980475492321915,28.432335157358096
16974,10.335846175205091,31.55093017776025
17027,21.50712438513844,10.0335278624311
17057,33.44026667638033,16.781656271505057
17278,22.284721374441887,34.78161132520617
17668,7.6566504337004915,18.122895341146062
17695,23.826076521861836,27.570034488602886
17777,35.44344129452085,20.199819013783525
18019,15.59166727159274,57.28946466603813
18078,18.212464395454248,31.916314931372852
18099,17.395736848809264,16.88288183309905
18325,11.183136945693803,17.996602146144227
18419,4.578998599011555,52.65553926588993
18893,12.054936947544746,10.290205439265122
18917,11.700134730397593,7.852481928002334
19010,16.559399094479744,39.969452116778456
19049,29.303746170529365,41.62506739484738
19110,14.2820000769361,37.87961325956357
19139,20.629382490179722,29.923276676869904
19236,22.230244041562145,23.1279784573712
19671,-5.041934082681138,9.865299722547974
19689,27.377386582071352,20.23404777834
19745,36.92249023714882,25.405107588127947
19944,30.93651132418958,34.67915796438112
19969,15.705208224725851,11.165638480989031
20404,20.448362837959706,23.645110512501418
20429,20.491563283439035,33.05258839939617
20676,22.98349913375918,19.31338806869232
20694,23.532245874283802,6.7562161398944625
20861,15.233011029284256,29.717992100603595
20948,21.647773949724154,14.488791900774885
21451,7.107632069826963,11.43529962735883
21502,22.74852976360907,30.336950626388187
21540,3.7827599731116095,2.114972906983752
21729,31.048091288357995,31.554506837355092
22001,21.949807332850213,18.508089063870983
22082,12.973933865834255,1.003443587219266
22135,22.83054727880321,22.53895985501046
22197,10.18503021551416,7.998621410957156
22198,-3.4599427784137617,8.76777593541587
22264,18.58787340075466,34.032068593412276
22287,19.780189711353813,25.37967326221812
22447,10.456982532801106,17.070397714691666
22662,12.14160767152461,29.649293990805262
22677,16.18375021361132,12.108004199263377
22785,33.6233092530899,35.569495523120594
22807,18.541348967318612,27.012355790703026
22808,25.691809817407346,32.901377527213384
23107,21.33820439489395,19.724550756700722
23222,12.402516445505029,24.17700038051734
23722,10.90896897544414,17.228259682918036
23841,10.695033958147263,19.221648779844685
23909,12.926327296996618,36.273745455681905
24021,12.982740406592683,5.7772626753686325
24347,23.70409198461138,24.378049283690842
24576,12.630195421327102,8.808832309398412
24666,7.425920427897012,-0.25494947428924775
24888,9.990833228222272,8.953354072614701
25015,8.661974674913353,8.786595814495257
25030,15.234556877042195,16.039513660679262
25524,11.325612355966626,22.637283619496856
25545,27.379218620821433,29.804749520486638
25555,8.615850127545713,8.778808178970365
25596,21.41423001594407,24.960268594097187
25611,28.01576461878048,28.50946732949646
26065,8.70797702105719,8.121154934509008
26176,17.436572537731053,17.205276380536105
26554,20.461939288765933,19.79334694189933
26639,15.58660831739607,15.658537654046057
27003,16.325765760573262,24.8728814594609
27136,11.687373862833027,9.157731741975198
27205,23.599375027557215,13.644884425130243
27376,19.07036100063553,22.6977861527765
27431,29.93219301916733,22.50604012317271
27790,21.620843505921215,33.067744004235664
27933,23.533095057609756,4.991919678980338
28059,8.859976369940426,19.932981970194504
28167,16.295526640034808,32.939504133942336
28322,20.600760049785634,18.202235257584192
28696,10.527699751572385,6.374624567769928
28964,1.0269770547695032,19.55989287601082
29159,21.39619628290538,18.642914529817148
29291,14.134191174027336,22.31885380921787
29350,13.737420156639104,63.67456167249097
29554,11.856572995224013,29.764350884937784
30036,24.856459530940555,11.697996578040346
30198,18.549708967775786,21.47534495030638
30285,3.980396623775931,17.20621112685646
30353,15.250687605953061,14.599716836295414
30523,26.8397775189803,15.21059254207259
30899,12.726471885481459,55.16962721999707
31280,11.041562073929725,8.476838226639956
31411,18.99831547297603,21.843629612387957
31450,23.144852279796368,15.714572556409479
32047,0.5925865450700201,-8.502672740843565
32096,22.464802554247484,8.320246987360719
32140,32.8811804661909,12.084024185050083
32230,27.757478308489198,35.58761917179933
32414,26.749777830322813,23.447873544636508
32509,19.025924527061846,26.675648619109182
32727,15.393423534937455,35.299303082375076
32976,19.759962730755177,29.631042479310935
33089,7.733084767057193,32.474374245092775
33395,18.325377948777685,18.098944259618946
33665,32.99797497358972,38.12937893919215
33860,8.135425917839456,-10.651862053411406
33873,25.710443423300575,28.55237340973278
33947,16.066886217893256,33.79786430044439
34038,26.295538411089495,25.65926393191839
34099,28.93608400356888,36.84064910010315
34202,18.340475671779558,14.347222622324324
34240,16.650274029513156,15.28999851323394
34256,24.34927446509502,18.3766617416845
34452,17.078350971224808,13.631901816552244
34518,21.25441819067086,24.58794539142795
34579,21.33999100639832,23.32821291046716
34831,25.19828948251765,30.472362514950504
35042,6.9261579364575425,34.21852423056825
35483,9.121718513501122,11.931187857074605
35692,22.975167660639357,24.974204725054022
36124,19.233868793895766,11.093935021037368
36227,27.84210269673551,20.181124060561928
36291,7.931053724878751,7.719477346746515
36776,8.673524232397057,9.5324402512301
38056,19.726517530877885,23.01005867754381
38410,0.7689261451861,10.080667893466028
38508,22.500907917212402,25.407153940721827
38530,14.072370598935976,7.17543945197437
38808,17.59821200517601,32.823430543069065
39020,14.873703608879708,15.308928030311648
39096,20.597240493504472,25.224574592863718
39099,3.8099808229478356,-3.4545764557043697
39495,24.441082077859704,22.428923632378968
39510,20.73058801731233,26.577703139109957
39940,32.69841658447112,43.70199595639994
40007,17.62541529485074,29.270279309162646
40294,18.97048829223874,18.335113656703783
40387,14.080255984372428,21.540026918394545
40516,41.459678018128415,29.389246712022754
40536,6.788474820746131,17.569106853338184
40553,-0.30084199548539914,14.857894217699226
40898,38.68660272894246,26.11190948900682
41017,19.559559826675212,19.827168426080533
41069,18.56970896401228,29.097744707786404
41210,25.212959060904353,17.670286364535258
41231,4.689719464597232,26.257456068892537
41954,5.809727620681059,37.179361514176065
42050,35.08299030473083,18.147716618717226
42076,3.0144996916048683,2.8687466177512704
42437,21.32866283704979,29.359914270791677
42510,4.751986295130308,25.454228956479568
42567,38.64907257020806,17.7823588307825
43195,6.8307564132266805,9.940990421147916
43217,30.767791973274,35.19885147340639
43330,4.363553848986584,20.86211948832417
43516,16.899802433564645,28.87336757301736
43521,6.069088499632443,21.27852007309579
43696,13.295090303924411,35.29415989158403
43991,13.283817166452849,4.252151344778184
44076,22.32302113320756,15.410788722924707
44224,6.175997671397312,20.288007944245777
44446,11.363552495654261,19.6535717366788
44713,19.61124455459307,13.654263813199321
44954,27.08343852077641,13.632298405389605
45152,19.825749192404572,25.82119657052212
45166,5.782334038514676,7.613072340265006
45181,34.29510013732644,36.60517560506136
45279,16.132010436598165,29.254080852678243
45310,25.282808478430724,47.428639130667165
45343,10.07547548662373,-5.20016096338091
45377,15.240543205276339,28.623619581146585
46028,26.982744196115476,39.99774089309889
46149,8.440894438184472,47.908693996419714
46190,10.22538938324655,46.7933461810629
46437,45.397875333714495,60.668904244049344
46476,20.651469292668338,29.31977447267522
46712,25.422889371068976,15.56987151757275
46743,16.50758392622069,23.0764182024769
46893,17.12602384621684,27.715542592349237
46904,15.908556745409982,39.23219955283443
47284,20.792713433529542,28.627085229311177
47316,22.416805761876134,11.670888652060938
47349,7.822284036141895,31.2717903401809
47494,-1.6919003926351763,-0.047931091996616715
47563,12.79974492084338,50.35553176229061
47589,21.63362055811703,21.995848636269187
47594,6.134788339887194,14.71695809889681
47616,18.14891656843858,18.663637771401994
47648,16.145856337525714,30.301573731463662
47871,25.875473595803413,35.62839353299873
48082,11.162864213787174,4.843391152652288
48242,17.87567440557754,23.42221368256989
48631,26.54066436291359,19.7067856598064
