image_name,squared l2 distance
00136,0.4374959303287296
00417,0.4605608981249617
00718,1.4390105131024495
00720,0.5181440942141864
00746,0.4839140722384803
00802,2.107051199123531
00833,1.4508659116526474
00836,0.5628760709237636
00875,0.8490245415427573
01007,0.44416833925823573
01204,0.4331410354475493
01282,0.4863401320326224
01283,0.9730650082155758
01604,0.6284102165600272
01705,0.9252493093219882
01892,1.4297575103041325
02322,0.7368585762871457
02432,0.6387532011460276
02469,0.413328854159619
02555,0.2997256253228483
02598,0.43997066095031184
03010,1.1747916302233983
03038,0.74084262163377
03235,1.332493751292688
03319,0.8993352786760969
03633,1.2034731320908634
03786,1.3579234028146858
04069,0.15994186032140606
04107,0.22576941346325993
04219,0.8215327085748996
04535,0.9486884089753238
04577,1.0807207597711193
04807,0.9009996501174471
04919,0.5547661631716183
04975,0.41120518472754153
05145,1.0768535657757097
05622,1.35295227554614
05639,0.5580697078807808
05676,0.7260133428365855
05949,1.1801928079942867
06000,0.6334093808097142
06025,1.06549671875737
06104,0.8887829120717707
06157,1.4472075035724388
06204,1.257330591119302
06471,0.28314664760984776
06784,1.1709957547028838
06869,0.5828632083915559
07800,0.2548482477386342
07838,1.0846558925365661
07935,0.4059167147737155
08321,0.5262935076125703
08552,1.0082689399518425
09037,1.3367903043839569
09132,0.6112515204247769
09577,0.6456949258928966
09620,1.4569150131356214
09717,0.5977903376155528
09769,1.188351627182173
10243,0.20737426107666856
10409,2.1868577631979487
10430,0.36540159347004864
10656,0.1574636156485817
10765,0.3117721930078273
10823,0.7275488130972472
10856,0.852402727156211
11093,0.7923232050731976
11218,2.310396177756724
11272,1.1678329710294004
11412,1.2575730531338474
11485,0.43585640938245146
11525,1.2803003854139985
11710,0.5842917564378277
11952,0.4949809802341476
12329,0.7167391762092887
12469,1.4404721863289351
12631,1.1709104133071457
12677,0.7983909833409074
12839,0.8906659729334475
12999,1.2681179401044589
13410,1.1065970184926666
13480,1.3694516385100666
13636,0.6892630902578114
13743,1.1959899028828418
14237,1.3061969809949603
14818,1.6971063218394697
14822,0.9634028256319521
14839,0.7508230394845674
15039,1.369338358671901
15040,1.2756712346364605
15191,0.5384935224931797
15197,0.9359127520548127
15223,0.7081190915438689
15278,0.5326719448191135
15361,0.6189362973367047
15469,0.6470949448523474
16279,0.3483497720015337
16316,0.8139970588478376
16478,1.3752446021621856
16788,1.9404700526888843
16974,0.5484043012172481
17027,0.7664520638276181
17057,0.9636197202991647
17278,1.6473019271858744
17668,1.1710067878963146
17695,0.9472915451447352
17777,0.5824526115026283
18019,2.024242395468619
18078,1.012474593278126
18099,0.9655763591175475
18325,1.264553257374292
18419,0.31425047512372517
18893,0.3406920324644352
18917,1.0453269010424806
19010,0.6939338081990769
19049,1.9865799569730238
19110,0.7410843136385158
19139,0.5769832227363707
19236,0.6753836885837832
19671,1.3828067675156532
19689,0.709642078921461
19745,1.377611952061378
19944,0.32852255652615325
19969,0.5488425713802216
20404,0.9577986024472969
20429,0.2393076473342181
20676,0.5019774175968398
20694,0.5315222402105382
20861,1.4289786406693201
20948,0.7675445000495866
21451,0.3223393767075302
21502,1.5295634706622465
21540,1.148082866520266
21729,0.7542749540584797
22001,0.4861637492817373
22082,1.9958325383465292
22135,0.6339648467428047
22197,0.46616895682701637
22198,0.933232548553431
