image_name,squared l2 distance
00136,0.07932843006729082
00417,0.07297381066797867
00718,0.14446000339243342
00720,0.06968869072597869
00746,0.011915507339006166
00802,0.28346562396771136
00833,0.23666487723157967
00836,0.08234998467491217
00875,0.0747898502548835
01007,0.0471521440249656
01204,0.08459096033893354
01282,0.1316878963133557
01283,0.161607681030071
01604,0.07786180444639408
01705,0.03690057391130946
01892,0.2073542842846176
02322,0.060753846929489666
02432,0.09077189870084432
02469,0.05822953415503317
02555,0.02215513457799303
02598,0.07782212102339633
03010,0.03373943656149234
03038,0.1314980079694757
03235,0.15951193808250125
03319,0.07911417451411293
03633,0.07745668624509025
03786,1.9434476500285527
04069,0.012928318620647535
04107,0.023991538178268268
04219,0.14023578279517446
04535,0.09567440797528265
04577,0.16404793794028544
04807,0.056868591589249354
04919,0.2009808034656826
04975,0.07639527666957903
05145,0.1328317955538762
05622,0.3132873664198714
05639,0.266940013298778
05676,0.1991254492614785
05949,0.033285756257392066
06000,0.13552732478922233
06025,0.1555556648550847
06104,0.07468668950457244
06157,0.1756604882089609
06204,0.14140316919204973
06471,0.49741414640071774
06784,0.10098141283121717
06869,0.12417343949308944
07800,0.021161375058569735
07838,0.12444654247405702
07935,0.048832167489054126
08321,0.0424276424784777
08552,0.02321598700039742
09037,0.2105217417437058
09132,0.06609991728538349
09577,0.5274611240151557
09620,0.17666055602990227
09717,0.26462931118483984
09769,0.15018463167012114
10243,0.015220426173033635
10409,0.11345014967507097
10430,0.058934323623621276
10656,0.022184708812818234
10765,0.0650136488930085
10823,0.2216466253710565
10856,0.1527326358460733
11093,0.06413260782195036
11218,0.16191067014658306
11272,0.13375507686647198
11412,0.08833276033745063
11485,0.1275392614566222
11525,0.09452879843313616
11710,0.048221254825011786
11952,0.17479739892245166
12329,0.11287940923217016
12469,0.05987143623995339
12631,0.14155706402604723
12677,0.11594577623577065
12839,0.15787385682159683
12999,0.13055329079176953
13410,0.16291226209483872
13480,0.05030431982343844
13636,0.07667685085860194
13743,0.8373352613155143
14237,0.20252174625518493
14818,0.055916886993516504
14822,0.17812617417946255
14839,0.07020517498635015
15039,0.35773979819518376
15040,0.0917161392081846
15191,0.07500970166250005
15197,0.08768321361885956
15223,0.36085528220697755
15278,0.11176026527890827
15361,0.11445729934903162
15469,0.14980721669600147
16279,0.11534902854747359
16316,0.25596913977225516
16478,0.2611830297022852
16788,1.553731625796709
16974,0.10397285125698444
17027,0.2560238735239436
17057,0.1505745974851262
17278,0.6335668599087361
17668,0.058000582169100964
17695,0.15100719043944766
17777,0.01754925741614896
18019,0.9028018945509718
18078,0.0809891716650439
18099,0.16279251159692457
18325,0.07640353735601171
18419,0.026981802677193117
18893,0.05914095678111908
18917,0.046824941299198196
19010,0.09178005169841108
19049,0.2570126005875887
19110,0.08434240402172899
19139,0.09525250985228681
19236,0.0538030041141878
19671,0.44688918251484644
19689,0.21773742394045992
19745,0.3057791398453832
19944,0.040723763910167625
19969,0.07882280712350088
20404,0.09350136574900567
