image_name,squared l2 distance
00136,1.0703752280738987
00417,0.8064054059053583
00718,1.6581362084916047
00720,0.7133346801293442
00746,0.34434041258860926
00802,1.119905389915114
00833,1.2856837119097186
00836,0.4955065574260703
00875,0.848065729085549
01007,1.475949638574503
01204,0.7835202625190462
01282,0.7300122807739357
01283,1.314945055728852
01604,0.8253811358121637
01705,0.7361349404923907
01892,1.8271581633244154
02322,1.395375479224558
02432,1.012735425335264
02469,0.5206683663166637
02555,0.6215388844882184
02598,0.835199906373117
03010,0.3952036491226457
03038,1.0684617696686254
03235,1.50056572168105
03319,0.614639512407404
03633,1.411148565768456
03786,1.703056069097622
04069,0.36724553633469653
04107,1.1869195475178231
04219,1.1397685360045147
04535,1.6237470722576253
04577,1.1634259771382947
04807,1.4599784397169842
04919,1.122123912995872
04975,0.9506684834824815
05145,1.3115131347208022
05622,1.2908005269327787
05639,1.050648622953723
05676,1.2949180531001696
05949,1.5343027712458672
06000,0.8849616483171026
06025,1.1341447983199195
06104,1.1440670243432651
06157,2.2726586411611267
06204,1.9672837658285862
06471,1.2909055418646835
06784,1.1492819940242618
06869,1.0287701696946745
07800,0.28494117304378763
07838,1.872869039734961
07935,1.120327406680655
08321,0.605282393850659
08552,1.0708334836276652
09037,1.6284587204420569
09132,0.9973338796351242
09577,0.9723158162084125
09620,1.365230527800843
09717,0.6369841183043026
09769,0.8689368472811448
10243,1.045573119632329
10409,1.1426756801149753
10430,0.688157930394777
10656,0.34860586996081555
10765,0.8120613697852082
10823,0.7965085791627365
10856,0.9156829285165544
11093,1.397917837539605
11218,2.2633652405222406
11272,0.7535152097668473
11412,1.4858396605600448
11485,1.5489772695473105
11525,1.4647333120465682
11710,1.3195044171540762
11952,0.4024023759494677
12329,1.6037308256739236
12469,0.1721055085563979
12631,1.2305558927731597
12677,1.193246531911479
12839,0.673495875041964
12999,1.2251864147996918
13410,1.7929436858520207
13480,1.5160604873977308
13636,1.4923055261260767
13743,0.8432536940978039
14237,2.222030601426212
14818,2.4909863219684683
14822,1.1905769971484945
14839,0.5392963526392351
15039,0.8529642344337607
15040,1.6066117397323239
15191,0.6649235491917718
15197,0.7961794115719987
15223,1.4606041556971743
15278,1.034195696280169
15361,0.7184766263074589
15469,0.7554674514650668
16279,0.33691699932345465
16316,1.6736937315466607
16478,0.7282208151052503
16788,1.7598074288882586
16974,1.022485403374291
17027,1.2646813865056215
17057,1.061450040250662
17278,2.03296367283732
17668,0.9427607827283853
17695,1.440242862161187
17777,0.7349360255768985
18019,2.120446816144986
18078,1.964259217578303
18099,1.32581496920764
18325,1.4070462827440813
18419,0.836431435394451
18893,1.064580064733164
18917,1.1569722933727884
19010,0.8236060471144396
19049,1.4053791681447965
19110,0.8674021575213835
19139,0.7842510500329956
19236,0.6622019283602428
19671,1.5552869924544472
19689,1.6155253949201573
19745,1.8092511858274285
19944,0.286064645249719
19969,0.6394001345680672
20404,1.0107790703442139
20429,0.2259833141438336
20676,0.6087051588458166
20694,0.6209500695997932
20861,2.2866586714331008
20948,0.8771913565765372
21451,0.7483496648351774
21502,1.488648018010073
21540,0.9417750434669837
21729,0.8755285642398922
22001,1.0780654245642771
22082,0.8982814888261239
22135,1.0607024343763483
22197,1.1158630145224748
22198,0.9162755828126838
22264,0.8246518116707233
22287,0.8308020583928626
22447,1.1253668045310943
22662,0.6595118661980794
22677,0.7606121097552285
22785,1.0768802130301467
22807,1.6779067200757058
22808,1.5245811912664589
23107,0.6299684837447508
23222,0.8414621265675017
23722,0.8100577677742749
23841,1.2754311507160376
23909,1.4407051596678282
24021,0.748246623537069
24347,1.8938058794663246
